number of gauges:  3

x_coord     y_coord
1	 15	 0.005
2	 20	 0.005
3	 25	 0.005


time	 P1	 P2	 P3

0	0  	  0  	  0  	  
0	4.88803237e-10  	  9.58194799e-12  	  1.87768208e-13  	  
0.00993329948	1.02002451e-09  	  2.00765605e-11  	  3.92891011e-13  	  
0.0325094815	8.33644243e-10  	  1.67084598e-11  	  3.30400752e-13  	  
0.0550856636	1.24272861e-10  	  3.26148317e-12  	  7.42714404e-14  	  
0.0776618456	-9.61351459e-10  	  -1.75233824e-11  	  -3.24382737e-13  	  
0.100238028	-2.31763449e-09  	  -4.37842834e-11  	  -8.33102102e-13  	  
0.12281421	-3.86929944e-09  	  -7.43066542e-11  	  -1.43322307e-12  	  
0.145390392	-5.56252939e-09  	  -1.08335329e-10  	  -2.11593795e-12  	  
0.167966574	-7.35839803e-09  	  -1.45435992e-10  	  -2.87943159e-12  	  
0.190542756	-9.22806941e-09  	  -1.85394349e-10  	  -3.726835e-12  	  
0.213118938	-1.11492589e-08  	  -2.28142049e-10  	  -4.66475203e-12  	  
0.23569512	-1.31035744e-08  	  -2.7370116e-10  	  -5.70217773e-12  	  
0.258271302	-1.50744687e-08  	  -3.22141339e-10  	  -6.84967624e-12  	  
0.280847484	-1.70456149e-08  	  -3.73545723e-10  	  -8.11874639e-12  	  
0.303423666	-1.89995749e-08  	  -4.27982649e-10  	  -9.52130849e-12  	  
0.325999848	-2.09166578e-08  	  -4.85480488e-10  	  -1.10692115e-11  	  
0.34857603	-2.27739107e-08  	  -5.46004527e-10  	  -1.27737666e-11  	  
0.371152212	-2.45441879e-08  	  -6.09435022e-10  	  -1.4645327e-11  	  
0.393728394	-2.6195269e-08  	  -6.75545358e-10  	  -1.66928616e-11  	  
0.416304576	-2.76889847e-08  	  -7.43979113e-10  	  -1.8923465e-11  	  
0.438880758	-2.89803456e-08  	  -8.14226028e-10  	  -2.1341828e-11  	  
0.46145694	-3.00166456e-08  	  -8.85596843e-10  	  -2.39497863e-11  	  
0.484033123	-3.07365357e-08  	  -9.57196445e-10  	  -2.67458776e-11  	  
0.506609305	-3.10690261e-08  	  -1.02789269e-09  	  -2.97245962e-11  	  
0.529185487	-3.09324509e-08  	  -1.09628319e-09  	  -3.2875702e-11  	  
0.551761669	-3.02333268e-08  	  -1.16065438e-09  	  -3.61828238e-11  	  
0.574337851	-2.88651798e-08  	  -1.21894009e-09  	  -3.96223353e-11  	  
0.596914033	-2.67072714e-08  	  -1.26867588e-09  	  -4.31621763e-11  	  
0.619490215	-2.362326e-08  	  -1.30694826e-09  	  -4.67603842e-11  	  
0.642066397	-1.94597393e-08  	  -1.33033779e-09  	  -5.03633859e-11  	  
0.664642579	-1.40447279e-08  	  -1.33485766e-09  	  -5.39041089e-11  	  
0.687218761	-7.18602159e-09  	  -1.31588554e-09  	  -5.72998468e-11  	  
0.709794943	1.33049566e-09  	  -1.26809023e-09  	  -6.04499113e-11  	  
0.732371125	1.17426935e-08  	  -1.18535005e-09  	  -6.32329129e-11  	  
0.754947307	2.43140876e-08  	  -1.0606642e-09  	  -6.55036421e-11  	  
0.777523489	3.93358677e-08  	  -8.8605616e-10  	  -6.7089678e-11  	  
0.800099671	5.71290004e-08  	  -6.52469647e-10  	  -6.77877139e-11  	  
0.822675853	7.80464228e-08  	  -3.49655847e-10  	  -6.73594631e-11  	  
0.845252035	1.02475358e-07  	  3.39493424e-11  	  -6.55270906e-11  	  
0.867828217	1.30839756e-07  	  5.11357905e-10  	  -6.19682469e-11  	  
0.890404399	1.63602393e-07  	  1.09716346e-09  	  -5.63109011e-11  	  
0.912980581	2.01267969e-07  	  1.80770381e-09  	  -4.81272809e-11  	  
0.935556763	2.44385643e-07  	  2.66122292e-09  	  -3.69273539e-11  	  
0.958132946	2.93551765e-07  	  3.67804783e-09  	  -2.21515228e-11  	  
0.980709128	3.49412767e-07  	  4.88078017e-09  	  -3.16254077e-12  	  
1.00328531	4.12668104e-07  	  6.29450072e-09  	  2.07633573e-11  	  
1.02586149	4.84073316e-07  	  7.94698953e-09  	  5.04462058e-11  	  
1.04843767	5.64443187e-07  	  9.86896152e-09  	  8.68129901e-11  	  
1.07101386	6.54654959e-07  	  1.20943182e-08  	  1.30909329e-10  	  
1.09359004	7.55651716e-07  	  1.4660418e-08  	  1.83912257e-10  	  
1.11616622	8.68445771e-07  	  1.76083632e-08  	  2.4714415e-10  	  
1.1387424	9.94122228e-07  	  2.09833079e-08  	  3.22087913e-10  	  
1.16131858	1.13384259e-06  	  2.48347852e-08  	  4.10403509e-10  	  
1.18389477	1.28884846e-06  	  2.92170556e-08  	  5.13945912e-10  	  
1.20647095	1.46046533e-06  	  3.41894783e-08  	  6.34784611e-10  	  
1.22904713	1.65010643e-06  	  3.98169045e-08  	  7.75224737e-10  	  
1.25162331	1.85927669e-06  	  4.61700949e-08  	  9.37829942e-10  	  
1.27419949	2.08957665e-06  	  5.33261629e-08  	  1.12544712e-09  	  
1.29677568	2.34270652e-06  	  6.13690426e-08  	  1.34123309e-09  	  
1.31935186	2.62047023e-06  	  7.03899844e-08  	  1.58868348e-09  	  
1.34192804	2.92477946e-06  	  8.04880784e-08  	  1.87166403e-09  	  
1.36450422	3.25765768e-06  	  9.17708069e-08  	  2.19444443e-09  	  
1.3870804	3.62124421e-06  	  1.04354622e-07  	  2.56173331e-09  	  
1.40965659	4.01779814e-06  	  1.18365557e-07  	  2.97871716e-09  	  
1.43223277	4.44970227e-06  	  1.33939878e-07  	  3.45110335e-09  	  
1.45480895	4.91946694e-06  	  1.51224751e-07  	  3.98516451e-09  	  
1.47738513	5.42973366e-06  	  1.70378953e-07  	  4.58778661e-09  	  
1.49996131	5.98327877e-06  	  1.91573616e-07  	  5.26652061e-09  	  
1.5225375	6.58301674e-06  	  2.14993e-07  	  6.02963772e-09  	  
1.54511368	7.23200344e-06  	  2.40835307e-07  	  6.88618907e-09  	  
1.56768986	7.93343913e-06  	  2.69313539e-07  	  7.84607084e-09  	  
1.59026604	8.69067108e-06  	  3.00656385e-07  	  8.92009408e-09  	  
1.61284222	9.50719626e-06  	  3.35109141e-07  	  1.01200559e-08  	  
1.63541841	1.03866636e-05  	  3.7293467e-07  	  1.14588151e-08  	  
1.65799459	1.13328752e-05  	  4.14414383e-07  	  1.2950375e-08  	  
1.68057077	1.23497884e-05  	  4.59849296e-07  	  1.46099729e-08  	  
1.70314695	1.34415164e-05  	  5.09561104e-07  	  1.64541743e-08  	  
1.72572314	1.46123297e-05  	  5.63893292e-07  	  1.85009725e-08  	  
1.74829932	1.58666554e-05  	  6.23212296e-07  	  2.07698952e-08  	  
1.7708755	1.72090774e-05  	  6.87908685e-07  	  2.32821175e-08  	  
1.79345168	1.86443354e-05  	  7.583984e-07  	  2.60605813e-08  	  
1.81602786	2.01773233e-05  	  8.35124017e-07  	  2.91301226e-08  	  
1.83860405	2.18130874e-05  	  9.18556055e-07  	  3.25176065e-08  	  
1.86118023	2.35568236e-05  	  1.00919432e-06  	  3.6252069e-08  	  
1.88375641	2.54138739e-05  	  1.10756926e-06  	  4.03648685e-08  	  
1.90633259	2.73897224e-05  	  1.21424343e-06  	  4.48898451e-08  	  
1.92890877	2.94899904e-05  	  1.32981287e-06  	  4.98634893e-08  	  
1.95148496	3.17204305e-05  	  1.45490862e-06  	  5.53251182e-08  	  
1.97406114	3.40869203e-05  	  1.59019821e-06  	  6.13170624e-08  	  
1.99663732	3.65954546e-05  	  1.73638722e-06  	  6.7884867e-08  	  
2.0192135	3.92521376e-05  	  1.89422082e-06  	  7.50775036e-08  	  
2.04178968	4.20631729e-05  	  2.06448535e-06  	  8.29475877e-08  	  
2.06436587	4.50348534e-05  	  2.24800995e-06  	  9.15516072e-08  	  
2.08694205	4.81735498e-05  	  2.44566813e-06  	  1.00950165e-07  	  
2.10951823	5.1485698e-05  	  2.65837944e-06  	  1.11208235e-07  	  
2.13209441	5.49777858e-05  	  2.88711107e-06  	  1.22395429e-07  	  
2.15467059	5.86563374e-05  	  3.13287956e-06  	  1.34586274e-07  	  
2.17724678	6.25278981e-05  	  3.39675237e-06  	  1.47860512e-07  	  
2.19982296	6.65990167e-05  	  3.6798496e-06  	  1.62303407e-07  	  
2.22239914	7.08762271e-05  	  3.98334558e-06  	  1.78006064e-07  	  
2.24497532	7.53660285e-05  	  4.30847053e-06  	  1.95065775e-07  	  
2.2675515	8.00748646e-05  	  4.65651213e-06  	  2.1358636e-07  	  
2.29012769	8.50091007e-05  	  5.02881708e-06  	  2.33678536e-07  	  
2.31270387	9.01750005e-05  	  5.42679265e-06  	  2.55460297e-07  	  
2.33528005	9.55787007e-05  	  5.85190821e-06  	  2.79057316e-07  	  
2.35785623	0.000101226185  	  6.30569662e-06  	  3.04603357e-07  	  
2.38043241	0.000107123256  	  6.78975569e-06  	  3.32240709e-07  	  
2.4030086	0.000113275506  	  7.30574948e-06  	  3.62120634e-07  	  
2.42558478	0.000119688286  	  7.85540957e-06  	  3.94403834e-07  	  
2.44816096	0.000126366677  	  8.44053624e-06  	  4.29260932e-07  	  
2.47073714	0.000133315452  	  9.06299954e-06  	  4.66872973e-07  	  
2.49331332	0.000140539045  	  9.72474029e-06  	  5.07431945e-07  	  
2.51588951	0.000148041515  	  1.0427771e-05  	  5.51141314e-07  	  
2.53846569	0.000155826506  	  1.11741764e-05  	  5.98216579e-07  	  
2.56104187	0.000163897215  	  1.19661144e-05  	  6.48885843e-07  	  
2.58361805	0.000172256347  	  1.28058164e-05  	  7.03390408e-07  	  
2.60619424	0.000180906078  	  1.36955876e-05  	  7.6198538e-07  	  
2.62877042	0.000189848012  	  1.46378068e-05  	  8.24940297e-07  	  
2.6513466	0.00019908314  	  1.56349272e-05  	  8.92539777e-07  	  
2.67392278	0.000208611796  	  1.66894753e-05  	  9.65084175e-07  	  
2.69649896	0.000218433615  	  1.78040511e-05  	  1.04289027e-06  	  
2.71907515	0.000228547486  	  1.89813268e-05  	  1.12629196e-06  	  
2.74165133	0.000238951512  	  2.02240465e-05  	  1.21564096e-06  	  
2.76422751	0.000249642959  	  2.15350249e-05  	  1.31130757e-06  	  
2.78680369	0.000260618213  	  2.29171454e-05  	  1.41368138e-06  	  
2.80937987	0.000271872737  	  2.43733592e-05  	  1.52317206e-06  	  
2.83195606	0.000283401022  	  2.59066827e-05  	  1.64021011e-06  	  
2.85453224	0.000295196544  	  2.75201953e-05  	  1.76524769e-06  	  
2.87710842	0.000307251719  	  2.92170371e-05  	  1.89875936e-06  	  
2.8996846	0.000319557858  	  3.10004055e-05  	  2.04124297e-06  	  
2.92226078	0.000332105124  	  3.28735523e-05  	  2.19322042e-06  	  
2.94483697	0.000344882489  	  3.48397796e-05  	  2.35523852e-06  	  
2.96741315	0.000357877697  	  3.69024361e-05  	  2.52786982e-06  	  
2.98998933	0.000371077215  	  3.90649124e-05  	  2.71171349e-06  	  
3.01256551	0.000384466207  	  4.13306362e-05  	  2.90739612e-06  	  
3.03514169	0.000398028485  	  4.3703067e-05  	  3.11557262e-06  	  
3.05771788	0.000411746485  	  4.61856903e-05  	  3.33692702e-06  	  
3.08029406	0.00042560123  	  4.87820114e-05  	  3.57217338e-06  	  
3.10287024	0.000439572301  	  5.14955486e-05  	  3.82205661e-06  	  
3.12544642	0.00045363781  	  5.43298266e-05  	  4.08735334e-06  	  
3.1480226	0.00046777438  	  5.72883682e-05  	  4.36887273e-06  	  
3.17059879	0.000481957122  	  6.03746864e-05  	  4.66745734e-06  	  
3.19317497	0.000496159618  	  6.35922759e-05  	  4.98398391e-06  	  
3.21575115	0.000510353912  	  6.6944604e-05  	  5.3193642e-06  	  
3.23832733	0.000524510499  	  7.04351003e-05  	  5.67454573e-06  	  
3.26090351	0.00053859832  	  7.40671472e-05  	  6.05051256e-06  	  
3.2834797	0.000552584768  	  7.78440687e-05  	  6.44828597e-06  	  
3.30605588	0.000566435689  	  8.17691193e-05  	  6.86892524e-06  	  
3.32863206	0.000580115398  	  8.58454718e-05  	  7.31352823e-06  	  
3.35120824	0.000593586691  	  9.00762053e-05  	  7.78323209e-06  	  
3.37378442	0.000606810875  	  9.4464292e-05  	  8.2792138e-06  	  
3.39636061	0.000619747789  	  9.90125837e-05  	  8.80269073e-06  	  
3.41893679	0.000632355847  	  0.000103723798  	  9.35492113e-06  	  
3.44151297	0.000644592075  	  0.000108600503  	  9.93720458e-06  	  
3.46408915	0.000656412163  	  0.000113645104  	  1.05508823e-05  	  
3.48666534	0.000667770521  	  0.000118859824  	  1.11973377e-05  	  
3.50924152	0.000678620342  	  0.000124246693  	  1.18779961e-05  	  
3.5318177	0.000688913673  	  0.000129807528  	  1.25943256e-05  	  
3.55439388	0.000698601496  	  0.000135543914  	  1.33478366e-05  	  
3.57697006	0.00070763381  	  0.000141457191  	  1.41400819e-05  	  
3.59954625	0.000715959733  	  0.000147548434  	  1.4972657e-05  	  
3.62212243	0.000723527599  	  0.000153818433  	  1.58471994e-05  	  
3.64469861	0.000730285071  	  0.000160267678  	  1.67653889e-05  	  
